"","risk_id","status_id","first_name","last_name","age","gender","email"
"25251",10,1956,"Bape","GoldenGooseDeluxe",82,"male","pseudo@illinois.edu"
"25252",11,1207,"Vetements","Chanel",26,"male","pseudo@email.edu"
"25253",18,172,"RalphLauren","yvesSaintLauren",88,"male","fake@gmail.com"
"25254",14,1372,"Givenchy","GoldenGooseDeluxe",47,"female","fake@hotmail.com"
"25255",4,23,"Bape","Sputnik",42,"female","realReal@email.edu"
"25256",13,1210,"Burberry","GoldenGooseDeluxe",86,"other","fake@sputnik.net"
"25257",18,141,"Moncler","theNorthFace",35,"female","fake@illinois.edu"
"25258",12,1828,"Burberry","Sputnik",62,"other","pseudo@verizon.net"
"25259",3,2270,"Vetements","Cartier",8,"male","real@email.com"
"25260",15,2340,"CanadaGoose","Cartier",96,"other","fake@gmail.com"
"25261",5,1314,"Burberry","theNorthFace",48,"other","fake@gmail.com"
"25262",18,256,"Armani","Chanel",18,"other","real@email.com"
"25263",10,199,"Burberry","GoldenGooseDeluxe",90,"other","pseudo@illinois.edu"
"25264",2,194,"Maharishi","Fendi",55,"other","pseudo@illinois.edu"
"25265",14,302,"Maharishi","Cartier",64,"other","pseudo@email.edu"
"25266",3,2747,"Vetements","Sputnik",12,"other","fake@gmail.com"
"25267",4,2233,"Armani","Sputnik",40,"female","real@email.com"
"25268",14,2638,"Vetements","GoldenGooseDeluxe",64,"male","pseudo@verizon.net"
"25269",7,1123,"Bape","Fendi",15,"female","fake@illinois.edu"
"25270",18,1814,"Armani","Prada",36,"male","pseudo@verizon.net"
"25271",14,80,"CanadaGoose","Fendi",95,"female","pseudo@illinois.edu"
"25272",8,22,"Moncler","GoldenGooseDeluxe",98,"female","fake@sputnik.net"
"25273",3,538,"Burberry","theNorthFace",92,"other","pseudo@verizon.net"
"25274",12,488,"Givenchy","GoldenGooseDeluxe",62,"male","pseudo@verizon.net"
"25275",1,144,"Maharishi","Chanel",41,"female","real@email.com"
"25276",8,1609,"Bape","Prada",47,"female","pseudo@verizon.net"
"25277",18,2472,"Maharishi","Margiela",38,"other","fake@sputnik.net"
"25278",17,806,"Maharishi","Fendi",14,"other","pseudo@hotmail.com"
"25279",12,2845,"Moncler","Chanel",78,"female","realReal@email.edu"
"25280",7,2714,"Vetements","Cartier",75,"female","pseudo@illinois.edu"
"25281",5,856,"Maharishi","yvesSaintLauren",39,"female","pseudo@email.edu"
"25282",3,1126,"Givenchy","Chanel",54,"female","fake@sputnik.net"
"25283",16,1317,"Givenchy","Sputnik",18,"other","pseudo@illinois.edu"
"25284",1,1443,"Givenchy","theNorthFace",23,"male","fake@hotmail.com"
"25285",11,935,"Maharishi","Margiela",15,"other","real@email.com"
"25286",16,2009,"Burberry","theNorthFace",23,"other","pseudo@verizon.net"
"25287",13,2266,"Maharishi","theNorthFace",38,"female","fake@illinois.edu"
"25288",13,709,"Armani","theNorthFace",63,"other","fake@gmail.com"
"25289",11,2144,"RalphLauren","Sputnik",27,"other","realReal@email.edu"
"25290",2,9,"Armani","Chanel",51,"other","fake@hotmail.com"
"25291",15,755,"CanadaGoose","Prada",52,"male","real@email.com"
"25292",5,237,"Bape","Margiela",3,"male","real@email.com"
"25293",5,2280,"Burberry","Margiela",17,"other","pseudo@email.edu"
"25294",3,472,"RalphLauren","Cartier",47,"female","pseudo@verizon.net"
"25295",7,154,"Armani","theNorthFace",35,"female","pseudo@hotmail.com"
"25296",12,535,"Moncler","theNorthFace",43,"male","fake@sputnik.net"
"25297",9,1049,"Moncler","Prada",98,"other","pseudo@illinois.edu"
"25298",7,137,"Givenchy","theNorthFace",17,"female","fake@illinois.edu"
"25299",19,1575,"Moncler","Balmain",44,"female","fake@sputnik.net"
"25300",19,87,"RalphLauren","GoldenGooseDeluxe",53,"male","fake@illinois.edu"
"25301",10,2871,"RalphLauren","Cartier",93,"other","fake@hotmail.com"
"25302",8,1578,"Versace","Fendi",23,"other","fake@hotmail.com"
"25303",16,2566,"Maharishi","Fendi",76,"female","fake@illinois.edu"
"25304",5,2778,"RalphLauren","Sputnik",77,"other","fake@sputnik.net"
"25305",3,1457,"Moncler","theNorthFace",62,"other","pseudo@illinois.edu"
"25306",1,531,"Maharishi","Chanel",46,"male","fake@illinois.edu"
"25307",19,1921,"RalphLauren","yvesSaintLauren",79,"female","pseudo@email.edu"
"25308",16,1658,"Givenchy","Margiela",64,"other","fake@gmail.com"
"25309",12,1566,"Versace","Cartier",17,"female","real@email.com"
"25310",16,360,"RalphLauren","Sputnik",37,"female","fake@gmail.com"
"25311",11,2718,"Burberry","Chanel",37,"female","realReal@email.edu"
"25312",20,46,"Maharishi","Balmain",70,"female","pseudo@hotmail.com"
"25313",12,2224,"CanadaGoose","GoldenGooseDeluxe",99,"female","fake@gmail.com"
"25314",19,78,"Bape","Cartier",23,"male","fake@gmail.com"
"25315",16,875,"CanadaGoose","yvesSaintLauren",72,"male","pseudo@verizon.net"
"25316",17,419,"Givenchy","GoldenGooseDeluxe",89,"other","fake@gmail.com"
"25317",13,1893,"RalphLauren","Balmain",52,"male","pseudo@illinois.edu"
"25318",18,624,"Armani","Fendi",50,"female","pseudo@hotmail.com"
"25319",10,560,"Vetements","GoldenGooseDeluxe",81,"other","fake@illinois.edu"
"25320",17,1363,"Bape","yvesSaintLauren",35,"other","pseudo@verizon.net"
"25321",18,1022,"Armani","Prada",98,"male","pseudo@illinois.edu"
"25322",3,1202,"Versace","Margiela",76,"other","real@email.com"
"25323",12,1465,"Maharishi","Prada",79,"other","pseudo@email.edu"
"25324",9,1477,"Armani","theNorthFace",59,"other","real@email.com"
"25325",16,2255,"Vetements","GoldenGooseDeluxe",69,"female","pseudo@hotmail.com"
"25326",16,606,"Versace","Chanel",15,"other","real@email.com"
"25327",19,340,"Burberry","Prada",73,"female","fake@gmail.com"
"25328",15,2647,"Moncler","yvesSaintLauren",100,"other","realReal@email.edu"
"25329",10,513,"Givenchy","Chanel",22,"female","pseudo@illinois.edu"
"25330",12,1596,"Bape","Margiela",30,"other","fake@hotmail.com"
"25331",18,502,"Givenchy","yvesSaintLauren",46,"other","fake@gmail.com"
"25332",12,670,"Givenchy","theNorthFace",62,"female","fake@illinois.edu"
"25333",11,2463,"Burberry","Sputnik",58,"other","fake@gmail.com"
"25334",12,2349,"CanadaGoose","Chanel",38,"other","pseudo@email.edu"
"25335",13,2292,"Armani","Fendi",71,"other","pseudo@verizon.net"
"25336",13,2195,"Armani","Prada",35,"other","pseudo@email.edu"
"25337",10,1843,"Bape","Chanel",4,"other","realReal@email.edu"
"25338",15,2906,"Givenchy","Sputnik",55,"other","pseudo@verizon.net"
"25339",15,1574,"Maharishi","Fendi",58,"female","fake@sputnik.net"
"25340",4,1311,"Versace","Margiela",89,"male","fake@sputnik.net"
"25341",9,2136,"Maharishi","Cartier",100,"other","realReal@email.edu"
"25342",13,650,"Burberry","GoldenGooseDeluxe",52,"female","fake@sputnik.net"
"25343",20,569,"Moncler","Margiela",24,"male","real@email.com"
"25344",10,336,"CanadaGoose","Sputnik",63,"other","fake@sputnik.net"
"25345",4,326,"Givenchy","Balmain",29,"other","pseudo@verizon.net"
"25346",8,1972,"RalphLauren","Chanel",63,"female","pseudo@illinois.edu"
"25347",20,2632,"RalphLauren","yvesSaintLauren",18,"male","fake@hotmail.com"
"25348",5,1093,"Burberry","theNorthFace",1,"female","pseudo@hotmail.com"
"25349",9,1214,"Bape","Fendi",49,"male","real@email.com"
"25350",14,1508,"Armani","Sputnik",73,"male","real@email.com"
"25351",2,1974,"Moncler","Fendi",25,"female","real@email.com"
"25352",20,1230,"Moncler","Prada",14,"other","pseudo@email.edu"
"25353",17,1375,"Burberry","theNorthFace",44,"other","fake@gmail.com"
"25354",5,832,"Givenchy","Sputnik",98,"male","pseudo@email.edu"
"25355",18,1806,"Versace","Fendi",53,"male","fake@sputnik.net"
"25356",10,2738,"Burberry","Fendi",48,"female","fake@illinois.edu"
"25357",13,1290,"Moncler","Balmain",22,"female","fake@illinois.edu"
"25358",1,2261,"Versace","Margiela",77,"male","pseudo@email.edu"
"25359",12,429,"Vetements","yvesSaintLauren",51,"male","pseudo@hotmail.com"
"25360",5,1559,"Bape","GoldenGooseDeluxe",94,"male","fake@gmail.com"
"25361",8,1118,"Moncler","Chanel",85,"female","realReal@email.edu"
"25362",3,1321,"Givenchy","Chanel",76,"female","pseudo@verizon.net"
"25363",17,293,"Maharishi","yvesSaintLauren",84,"other","real@email.com"
"25364",13,483,"Versace","Chanel",7,"other","pseudo@verizon.net"
"25365",15,1064,"Burberry","Margiela",16,"other","fake@illinois.edu"
"25366",16,51,"Burberry","theNorthFace",56,"female","fake@sputnik.net"
"25367",14,1544,"Bape","Prada",41,"other","pseudo@illinois.edu"
"25368",9,1042,"Bape","theNorthFace",4,"female","realReal@email.edu"
"25369",11,1841,"Bape","Margiela",92,"other","fake@illinois.edu"
"25370",1,1242,"Moncler","Margiela",12,"other","pseudo@hotmail.com"
"25371",19,288,"Maharishi","Margiela",54,"male","fake@sputnik.net"
"25372",17,2373,"Bape","theNorthFace",27,"female","realReal@email.edu"
"25373",14,2599,"Maharishi","Cartier",49,"other","pseudo@illinois.edu"
"25374",2,2564,"Burberry","theNorthFace",17,"other","fake@illinois.edu"
"25375",10,1774,"Armani","Cartier",92,"male","pseudo@email.edu"
"25376",8,759,"Givenchy","Chanel",79,"female","pseudo@email.edu"
"25377",1,2652,"Givenchy","theNorthFace",33,"other","pseudo@email.edu"
"25378",15,1888,"CanadaGoose","Prada",24,"female","fake@gmail.com"
"25379",9,2328,"Moncler","Cartier",55,"other","pseudo@verizon.net"
"25380",7,924,"Maharishi","yvesSaintLauren",29,"male","fake@hotmail.com"
"25381",12,926,"CanadaGoose","theNorthFace",100,"other","fake@gmail.com"
"25382",16,2050,"Vetements","Margiela",29,"male","pseudo@email.edu"
"25383",2,501,"Burberry","Chanel",25,"other","fake@gmail.com"
"25384",15,1643,"RalphLauren","Sputnik",58,"other","pseudo@illinois.edu"
"25385",3,2574,"RalphLauren","Sputnik",77,"other","fake@hotmail.com"
"25386",2,862,"Moncler","Sputnik",95,"other","fake@gmail.com"
"25387",9,788,"Vetements","theNorthFace",39,"male","realReal@email.edu"
"25388",10,1743,"Moncler","Fendi",1,"female","pseudo@verizon.net"
"25389",18,1519,"Armani","Cartier",59,"other","pseudo@email.edu"
"25390",18,2681,"RalphLauren","yvesSaintLauren",86,"female","pseudo@hotmail.com"
"25391",1,1269,"RalphLauren","Cartier",67,"male","pseudo@hotmail.com"
"25392",3,94,"Versace","theNorthFace",27,"female","fake@hotmail.com"
"25393",16,2294,"Maharishi","GoldenGooseDeluxe",82,"other","fake@hotmail.com"
"25394",8,1110,"Armani","Balmain",54,"other","real@email.com"
"25395",11,1995,"Givenchy","Sputnik",11,"other","realReal@email.edu"
"25396",1,1395,"Givenchy","Prada",19,"other","pseudo@hotmail.com"
"25397",5,487,"RalphLauren","GoldenGooseDeluxe",22,"male","pseudo@illinois.edu"
"25398",14,325,"CanadaGoose","Chanel",79,"male","pseudo@email.edu"
"25399",16,1343,"Givenchy","yvesSaintLauren",56,"male","fake@gmail.com"
"25400",15,2304,"Burberry","Sputnik",5,"other","pseudo@verizon.net"
"25401",19,2214,"Maharishi","Margiela",67,"other","pseudo@illinois.edu"
"25402",18,1087,"Burberry","yvesSaintLauren",70,"male","fake@gmail.com"
"25403",11,420,"Vetements","Balmain",3,"male","realReal@email.edu"
"25404",5,516,"RalphLauren","Margiela",39,"other","pseudo@illinois.edu"
"25405",10,1976,"Moncler","Margiela",13,"female","fake@hotmail.com"
"25406",13,1959,"RalphLauren","yvesSaintLauren",34,"other","fake@sputnik.net"
"25407",9,1039,"Maharishi","GoldenGooseDeluxe",57,"male","pseudo@verizon.net"
"25408",2,1472,"Bape","Balmain",32,"male","real@email.com"
"25409",15,704,"Moncler","theNorthFace",2,"male","pseudo@email.edu"
"25410",14,1144,"Bape","yvesSaintLauren",84,"other","fake@hotmail.com"
"25411",5,2742,"Vetements","yvesSaintLauren",67,"other","fake@hotmail.com"
"25412",7,376,"Versace","theNorthFace",87,"female","pseudo@email.edu"
"25413",5,1661,"Moncler","Prada",32,"other","pseudo@verizon.net"
"25414",1,55,"Givenchy","Sputnik",32,"female","pseudo@hotmail.com"
"25415",1,415,"Moncler","Prada",26,"other","fake@gmail.com"
"25416",13,165,"CanadaGoose","Chanel",99,"female","pseudo@verizon.net"
"25417",20,1004,"Versace","Fendi",14,"female","fake@sputnik.net"
"25418",13,2094,"CanadaGoose","Balmain",81,"male","pseudo@hotmail.com"
"25419",10,1239,"Versace","Cartier",69,"other","pseudo@illinois.edu"
"25420",19,2313,"RalphLauren","Cartier",53,"female","real@email.com"
"25421",15,2884,"Versace","Cartier",19,"female","pseudo@verizon.net"
"25422",3,205,"Maharishi","Margiela",65,"other","fake@illinois.edu"
"25423",18,2169,"Maharishi","Chanel",85,"other","fake@sputnik.net"
"25424",15,1041,"Givenchy","theNorthFace",39,"other","pseudo@illinois.edu"
"25425",3,96,"Vetements","Prada",59,"female","fake@sputnik.net"
"25426",5,2489,"RalphLauren","Margiela",93,"male","realReal@email.edu"
"25427",3,1310,"Vetements","Cartier",24,"male","fake@hotmail.com"
"25428",20,283,"Moncler","GoldenGooseDeluxe",87,"other","pseudo@verizon.net"
"25429",3,2636,"Moncler","Margiela",1,"other","fake@illinois.edu"
"25430",19,1607,"Moncler","Margiela",64,"male","realReal@email.edu"
"25431",8,29,"Versace","Prada",100,"female","realReal@email.edu"
"25432",18,1288,"Maharishi","Cartier",5,"female","real@email.com"
"25433",20,895,"Versace","Prada",21,"male","fake@sputnik.net"
"25434",13,1033,"Armani","Margiela",29,"other","fake@gmail.com"
"25435",15,2367,"Armani","Fendi",33,"female","realReal@email.edu"
"25436",15,994,"Givenchy","Prada",62,"other","fake@hotmail.com"
"25437",19,1215,"Bape","Cartier",28,"male","fake@hotmail.com"
"25438",18,1961,"Bape","Prada",96,"male","pseudo@illinois.edu"
"25439",18,1880,"Vetements","Sputnik",5,"male","pseudo@hotmail.com"
"25440",2,899,"Versace","yvesSaintLauren",73,"other","real@email.com"
"25441",9,2917,"Bape","theNorthFace",84,"other","fake@hotmail.com"
"25442",5,1798,"Armani","Cartier",90,"female","fake@sputnik.net"
"25443",11,1835,"Vetements","Fendi",98,"female","real@email.com"
"25444",17,1364,"Armani","Margiela",94,"male","fake@gmail.com"
"25445",20,1981,"Vetements","Prada",61,"female","fake@sputnik.net"
"25446",10,2151,"Moncler","Margiela",100,"other","pseudo@hotmail.com"
"25447",18,2842,"Versace","Balmain",1,"other","realReal@email.edu"
"25448",8,2449,"Moncler","Cartier",91,"male","pseudo@illinois.edu"
"25449",8,726,"Maharishi","Cartier",86,"other","pseudo@illinois.edu"
"25450",1,1687,"Burberry","yvesSaintLauren",55,"other","fake@hotmail.com"
"25451",12,456,"Moncler","GoldenGooseDeluxe",68,"other","pseudo@verizon.net"
"25452",20,2716,"Armani","Cartier",76,"other","real@email.com"
"25453",17,1403,"Burberry","Fendi",54,"other","fake@sputnik.net"
"25454",14,2501,"CanadaGoose","theNorthFace",43,"male","realReal@email.edu"
"25455",8,1930,"CanadaGoose","GoldenGooseDeluxe",8,"other","real@email.com"
"25456",6,308,"Maharishi","yvesSaintLauren",59,"male","fake@gmail.com"
"25457",10,282,"Burberry","Prada",81,"male","realReal@email.edu"
"25458",8,1175,"Bape","theNorthFace",58,"male","fake@sputnik.net"
"25459",15,2563,"CanadaGoose","Cartier",37,"other","realReal@email.edu"
"25460",8,685,"Vetements","Sputnik",36,"female","pseudo@verizon.net"
"25461",7,2498,"RalphLauren","theNorthFace",76,"male","pseudo@verizon.net"
"25462",1,1865,"CanadaGoose","yvesSaintLauren",26,"other","fake@illinois.edu"
"25463",15,2653,"RalphLauren","Sputnik",61,"male","pseudo@email.edu"
"25464",6,221,"Armani","theNorthFace",79,"male","pseudo@hotmail.com"
"25465",13,1816,"Burberry","Fendi",98,"other","fake@illinois.edu"
"25466",19,2666,"Versace","Cartier",53,"female","realReal@email.edu"
"25467",17,1228,"Vetements","Prada",72,"male","pseudo@verizon.net"
"25468",19,2876,"Armani","Cartier",1,"other","pseudo@illinois.edu"
"25469",10,2888,"Moncler","Prada",33,"other","pseudo@email.edu"
"25470",14,740,"Versace","yvesSaintLauren",86,"female","fake@sputnik.net"
"25471",1,2540,"Burberry","Chanel",54,"female","fake@sputnik.net"
"25472",5,2524,"RalphLauren","Margiela",90,"female","fake@hotmail.com"
"25473",12,849,"Maharishi","Sputnik",55,"female","pseudo@email.edu"
"25474",20,940,"CanadaGoose","Balmain",23,"male","realReal@email.edu"
"25475",4,85,"Vetements","Sputnik",30,"female","realReal@email.edu"
"25476",5,2467,"Moncler","yvesSaintLauren",75,"male","pseudo@email.edu"
"25477",4,2000,"Bape","Prada",77,"male","pseudo@email.edu"
"25478",9,1919,"CanadaGoose","Chanel",35,"other","fake@illinois.edu"
"25479",3,61,"Givenchy","Cartier",43,"other","pseudo@hotmail.com"
"25480",11,351,"Givenchy","Balmain",93,"male","pseudo@email.edu"
"25481",8,2918,"CanadaGoose","Sputnik",75,"female","pseudo@illinois.edu"
"25482",11,2348,"Maharishi","GoldenGooseDeluxe",37,"male","fake@hotmail.com"
"25483",16,1484,"RalphLauren","Prada",15,"female","pseudo@illinois.edu"
"25484",16,1717,"Versace","Margiela",91,"female","fake@hotmail.com"
"25485",20,671,"Bape","theNorthFace",25,"male","pseudo@hotmail.com"
"25486",5,557,"Bape","Prada",69,"other","realReal@email.edu"
"25487",3,1390,"Givenchy","theNorthFace",58,"female","fake@gmail.com"
"25488",2,19,"Bape","Sputnik",53,"male","fake@hotmail.com"
"25489",16,304,"RalphLauren","yvesSaintLauren",78,"female","fake@sputnik.net"
"25490",12,1450,"Vetements","Sputnik",77,"other","fake@sputnik.net"
"25491",5,1415,"Vetements","yvesSaintLauren",3,"other","pseudo@hotmail.com"
"25492",6,2827,"Vetements","Sputnik",11,"female","pseudo@illinois.edu"
"25493",7,21,"Moncler","Sputnik",15,"other","fake@sputnik.net"
"25494",12,1191,"Moncler","Sputnik",83,"male","pseudo@illinois.edu"
"25495",13,2801,"Givenchy","Margiela",40,"other","real@email.com"
"25496",2,214,"Burberry","Fendi",78,"female","fake@gmail.com"
"25497",3,705,"Maharishi","yvesSaintLauren",33,"male","pseudo@email.edu"
"25498",6,2651,"Armani","theNorthFace",47,"female","real@email.com"
"25499",13,697,"Moncler","Sputnik",8,"male","fake@illinois.edu"
"25500",6,2850,"Bape","yvesSaintLauren",38,"male","fake@illinois.edu"
"25501",5,2310,"Burberry","Balmain",85,"male","realReal@email.edu"
"25502",9,1473,"RalphLauren","Balmain",91,"female","pseudo@email.edu"
"25503",1,1163,"Bape","Margiela",24,"other","realReal@email.edu"
"25504",4,1371,"Versace","Chanel",50,"female","fake@sputnik.net"
"25505",3,1227,"Bape","yvesSaintLauren",75,"other","fake@gmail.com"
"25506",20,853,"CanadaGoose","yvesSaintLauren",50,"female","fake@gmail.com"
"25507",8,1246,"Burberry","Cartier",73,"male","real@email.com"
"25508",14,792,"Bape","Cartier",10,"male","fake@illinois.edu"
"25509",5,748,"Versace","GoldenGooseDeluxe",79,"other","pseudo@verizon.net"
"25510",3,216,"Vetements","Cartier",56,"female","realReal@email.edu"
"25511",14,2156,"Givenchy","Sputnik",64,"female","pseudo@illinois.edu"
"25512",5,2573,"Burberry","Sputnik",96,"other","real@email.com"
"25513",15,236,"Givenchy","yvesSaintLauren",17,"other","fake@illinois.edu"
"25514",13,2051,"Bape","Sputnik",36,"male","fake@hotmail.com"
"25515",9,745,"CanadaGoose","Margiela",66,"other","pseudo@hotmail.com"
"25516",17,877,"Maharishi","Margiela",90,"male","fake@hotmail.com"
"25517",16,808,"Versace","GoldenGooseDeluxe",64,"male","pseudo@illinois.edu"
"25518",3,2848,"Burberry","theNorthFace",39,"male","real@email.com"
"25519",15,2587,"Versace","Margiela",3,"female","pseudo@verizon.net"
"25520",7,2637,"Burberry","yvesSaintLauren",34,"female","fake@gmail.com"
"25521",2,1408,"Bape","GoldenGooseDeluxe",76,"other","fake@illinois.edu"
"25522",18,2159,"CanadaGoose","theNorthFace",71,"male","pseudo@verizon.net"
"25523",5,2268,"Givenchy","Sputnik",92,"female","fake@gmail.com"
"25524",3,2375,"CanadaGoose","Sputnik",7,"female","pseudo@hotmail.com"
"25525",8,1633,"Armani","theNorthFace",33,"other","realReal@email.edu"
"25526",9,695,"Armani","Chanel",58,"male","pseudo@illinois.edu"
"25527",9,122,"Maharishi","Cartier",21,"male","real@email.com"
"25528",17,1581,"Versace","Prada",99,"female","pseudo@hotmail.com"
"25529",9,860,"Maharishi","GoldenGooseDeluxe",75,"other","fake@illinois.edu"
"25530",7,883,"Maharishi","Chanel",78,"female","real@email.com"
"25531",5,1038,"Burberry","Balmain",12,"male","pseudo@illinois.edu"
"25532",17,955,"CanadaGoose","yvesSaintLauren",79,"other","pseudo@illinois.edu"
"25533",15,2691,"RalphLauren","Chanel",30,"other","pseudo@verizon.net"
"25534",18,1736,"Versace","yvesSaintLauren",54,"female","fake@hotmail.com"
"25535",2,517,"Armani","Chanel",46,"other","pseudo@verizon.net"
"25536",10,754,"Bape","GoldenGooseDeluxe",18,"male","pseudo@hotmail.com"
"25537",16,2908,"Moncler","Chanel",70,"female","fake@illinois.edu"
"25538",4,1462,"Maharishi","Cartier",26,"other","fake@hotmail.com"
"25539",16,951,"Burberry","Cartier",45,"male","pseudo@hotmail.com"
"25540",18,2702,"Burberry","Cartier",51,"female","pseudo@verizon.net"
"25541",7,1058,"Givenchy","Cartier",39,"other","pseudo@hotmail.com"
"25542",12,2337,"Givenchy","Fendi",45,"female","pseudo@illinois.edu"
"25543",13,2517,"Armani","Balmain",97,"other","pseudo@illinois.edu"
"25544",12,1216,"Versace","Chanel",58,"female","fake@hotmail.com"
"25545",11,1528,"Bape","Chanel",34,"other","fake@hotmail.com"
"25546",16,2698,"Burberry","Cartier",8,"male","pseudo@illinois.edu"
"25547",6,1991,"Moncler","Cartier",47,"female","pseudo@illinois.edu"
"25548",15,1955,"Moncler","Prada",94,"other","fake@sputnik.net"
"25549",4,2833,"Armani","Fendi",25,"other","fake@sputnik.net"
"25550",11,2118,"Burberry","Balmain",55,"male","realReal@email.edu"
"25551",10,249,"Versace","yvesSaintLauren",58,"other","fake@sputnik.net"
"25552",7,1303,"Maharishi","Balmain",4,"other","real@email.com"
"25553",14,1558,"Versace","Margiela",32,"other","pseudo@illinois.edu"
"25554",3,2920,"Vetements","yvesSaintLauren",75,"female","pseudo@illinois.edu"
"25555",9,1454,"Givenchy","Fendi",67,"female","real@email.com"
"25556",3,2368,"Givenchy","theNorthFace",100,"male","realReal@email.edu"
"25557",9,1444,"CanadaGoose","Fendi",16,"other","pseudo@illinois.edu"
"25558",3,2314,"CanadaGoose","Chanel",86,"female","pseudo@illinois.edu"
"25559",15,45,"RalphLauren","Sputnik",95,"other","fake@illinois.edu"
"25560",7,2530,"Versace","yvesSaintLauren",68,"male","realReal@email.edu"
"25561",6,2040,"Vetements","Fendi",69,"male","pseudo@verizon.net"
"25562",10,547,"Givenchy","Margiela",94,"female","fake@hotmail.com"
"25563",15,1158,"Bape","Fendi",28,"other","pseudo@verizon.net"
"25564",20,230,"RalphLauren","GoldenGooseDeluxe",67,"male","real@email.com"
"25565",14,296,"Bape","Margiela",66,"other","pseudo@illinois.edu"
"25566",9,2388,"Bape","Prada",98,"male","pseudo@hotmail.com"
"25567",8,207,"Givenchy","Sputnik",95,"female","pseudo@email.edu"
"25568",12,258,"CanadaGoose","GoldenGooseDeluxe",23,"male","fake@hotmail.com"
"25569",13,2815,"Armani","Balmain",52,"female","fake@sputnik.net"
"25570",17,2816,"CanadaGoose","Margiela",65,"other","fake@hotmail.com"
"25571",6,479,"Vetements","theNorthFace",2,"other","fake@gmail.com"
"25572",16,1771,"CanadaGoose","Cartier",62,"male","fake@illinois.edu"
"25573",17,1213,"RalphLauren","Prada",26,"male","fake@sputnik.net"
"25574",7,2162,"Vetements","Cartier",74,"other","fake@hotmail.com"
"25575",18,496,"Bape","Chanel",32,"male","fake@illinois.edu"
"25576",18,69,"Burberry","Chanel",48,"other","fake@sputnik.net"
"25577",3,1718,"Armani","Balmain",35,"male","fake@gmail.com"
"25578",13,550,"Bape","GoldenGooseDeluxe",82,"other","fake@hotmail.com"
"25579",20,575,"Moncler","Fendi",23,"female","pseudo@email.edu"
"25580",9,2243,"Vetements","Balmain",1,"female","fake@sputnik.net"
"25581",1,804,"Burberry","GoldenGooseDeluxe",3,"female","fake@sputnik.net"
"25582",5,2326,"Armani","Sputnik",42,"female","pseudo@email.edu"
"25583",10,2147,"RalphLauren","Cartier",99,"female","fake@sputnik.net"
"25584",1,2894,"Bape","Prada",82,"male","pseudo@verizon.net"
"25585",3,1946,"Bape","Margiela",31,"other","pseudo@illinois.edu"
"25586",15,1485,"Versace","Prada",1,"female","fake@illinois.edu"
"25587",3,1737,"Armani","Fendi",83,"female","realReal@email.edu"
"25588",18,1196,"Versace","Chanel",29,"male","pseudo@email.edu"
"25589",7,170,"CanadaGoose","Chanel",9,"other","pseudo@email.edu"
"25590",7,1965,"Burberry","Margiela",65,"male","pseudo@hotmail.com"
"25591",9,577,"Versace","Prada",80,"female","pseudo@verizon.net"
"25592",14,422,"Givenchy","theNorthFace",17,"female","fake@gmail.com"
"25593",4,1650,"Bape","theNorthFace",5,"male","fake@hotmail.com"
"25594",15,1928,"Burberry","Cartier",92,"other","fake@sputnik.net"
"25595",9,1330,"Armani","Balmain",85,"female","pseudo@email.edu"
"25596",20,223,"Vetements","Balmain",41,"other","pseudo@hotmail.com"
"25597",2,2818,"RalphLauren","Prada",41,"male","pseudo@illinois.edu"
"25598",7,1186,"Versace","Balmain",11,"other","pseudo@email.edu"
"25599",2,2058,"RalphLauren","yvesSaintLauren",57,"male","pseudo@email.edu"
"25600",19,1028,"Armani","Cartier",57,"other","fake@hotmail.com"
"25601",19,2088,"CanadaGoose","Sputnik",18,"male","fake@illinois.edu"
"25602",14,1766,"RalphLauren","Cartier",21,"male","fake@sputnik.net"
"25603",16,2203,"Burberry","theNorthFace",25,"female","pseudo@illinois.edu"
"25604",5,2443,"Givenchy","Prada",96,"other","pseudo@hotmail.com"
"25605",10,2680,"Vetements","Prada",39,"other","pseudo@illinois.edu"
"25606",4,2080,"Versace","GoldenGooseDeluxe",39,"female","fake@gmail.com"
"25607",2,2236,"Maharishi","theNorthFace",25,"male","realReal@email.edu"
"25608",8,1739,"RalphLauren","Fendi",40,"male","pseudo@email.edu"
"25609",14,2327,"Bape","theNorthFace",79,"female","fake@gmail.com"
"25610",12,2223,"Moncler","theNorthFace",57,"male","realReal@email.edu"
"25611",2,1442,"Burberry","yvesSaintLauren",37,"female","real@email.com"
"25612",19,486,"Versace","Cartier",62,"other","pseudo@verizon.net"
"25613",5,1941,"Givenchy","GoldenGooseDeluxe",64,"male","fake@sputnik.net"
"25614",10,124,"Givenchy","theNorthFace",81,"male","fake@hotmail.com"
"25615",12,2426,"Moncler","yvesSaintLauren",48,"male","fake@sputnik.net"
"25616",18,1279,"Burberry","theNorthFace",68,"other","fake@hotmail.com"
"25617",5,2370,"Armani","Margiela",59,"other","pseudo@hotmail.com"
"25618",10,181,"Givenchy","Balmain",37,"female","realReal@email.edu"
"25619",20,1107,"Burberry","Sputnik",31,"other","pseudo@email.edu"
"25620",9,1831,"Vetements","Sputnik",54,"male","pseudo@hotmail.com"
"25621",14,1482,"Vetements","GoldenGooseDeluxe",53,"other","real@email.com"
"25622",16,1218,"RalphLauren","yvesSaintLauren",38,"female","fake@hotmail.com"
"25623",14,2344,"Vetements","Margiela",58,"male","fake@sputnik.net"
